,index,Avg_travel_time,Destination,Origin,Time,Weekday,Year
1731,1731,76,51st_springdale,51st_manor,0,0,2015
1732,1732,70,51st_springdale,51st_manor,15,0,2015
1733,1733,71,51st_springdale,51st_manor,30,0,2015
1734,1734,78,51st_springdale,51st_manor,45,0,2015
1735,1735,76,51st_springdale,51st_manor,60,0,2015
1736,1736,72,51st_springdale,51st_manor,75,0,2015
1737,1737,73,51st_springdale,51st_manor,90,0,2015
1738,1738,73,51st_springdale,51st_manor,105,0,2015
1739,1739,81,51st_springdale,51st_manor,120,0,2015
1740,1740,72,51st_springdale,51st_manor,135,0,2015
1741,1741,72,51st_springdale,51st_manor,150,0,2015
1742,1742,72,51st_springdale,51st_manor,165,0,2015
1743,1743,79,51st_springdale,51st_manor,180,0,2015
1744,1744,75,51st_springdale,51st_manor,195,0,2015
1745,1745,75,51st_springdale,51st_manor,210,0,2015
1746,1746,82,51st_springdale,51st_manor,225,0,2015
1747,1747,79,51st_springdale,51st_manor,240,0,2015
1748,1748,71,51st_springdale,51st_manor,255,0,2015
1749,1749,82,51st_springdale,51st_manor,270,0,2015
1750,1750,71,51st_springdale,51st_manor,285,0,2015
1751,1751,71,51st_springdale,51st_manor,300,0,2015
1752,1752,69,51st_springdale,51st_manor,315,0,2015
1753,1753,64,51st_springdale,51st_manor,330,0,2015
1754,1754,67,51st_springdale,51st_manor,345,0,2015
1755,1755,85,51st_springdale,51st_manor,360,0,2015
1756,1756,85,51st_springdale,51st_manor,375,0,2015
1757,1757,67,51st_springdale,51st_manor,390,0,2015
1758,1758,87,51st_springdale,51st_manor,420,0,2015
1759,1759,70,51st_springdale,51st_manor,435,0,2015
1760,1760,89,51st_springdale,51st_manor,465,0,2015
1761,1761,67,51st_springdale,51st_manor,570,0,2015
1762,1762,52,51st_springdale,51st_manor,600,0,2015
1763,1763,69,51st_springdale,51st_manor,660,0,2015
1764,1764,60,51st_springdale,51st_manor,675,0,2015
1765,1765,63,51st_springdale,51st_manor,690,0,2015
1766,1766,72,51st_springdale,51st_manor,705,0,2015
1767,1767,85,51st_springdale,51st_manor,720,0,2015
1768,1768,75,51st_springdale,51st_manor,735,0,2015
1769,1769,62,51st_springdale,51st_manor,750,0,2015
1770,1770,75,51st_springdale,51st_manor,765,0,2015
1771,1771,70,51st_springdale,51st_manor,780,0,2015
1772,1772,71,51st_springdale,51st_manor,795,0,2015
1773,1773,71,51st_springdale,51st_manor,810,0,2015
1774,1774,67,51st_springdale,51st_manor,825,0,2015
1775,1775,73,51st_springdale,51st_manor,840,0,2015
1776,1776,74,51st_springdale,51st_manor,855,0,2015
1777,1777,69,51st_springdale,51st_manor,870,0,2015
1778,1778,72,51st_springdale,51st_manor,885,0,2015
1779,1779,76,51st_springdale,51st_manor,900,0,2015
1780,1780,68,51st_springdale,51st_manor,915,0,2015
1781,1781,73,51st_springdale,51st_manor,930,0,2015
1782,1782,73,51st_springdale,51st_manor,945,0,2015
1783,1783,74,51st_springdale,51st_manor,960,0,2015
1784,1784,71,51st_springdale,51st_manor,975,0,2015
1785,1785,76,51st_springdale,51st_manor,990,0,2015
1786,1786,76,51st_springdale,51st_manor,1005,0,2015
1787,1787,73,51st_springdale,51st_manor,1020,0,2015
1788,1788,82,51st_springdale,51st_manor,1035,0,2015
1789,1789,74,51st_springdale,51st_manor,1050,0,2015
1790,1790,80,51st_springdale,51st_manor,1065,0,2015
1791,1791,71,51st_springdale,51st_manor,1080,0,2015
1792,1792,68,51st_springdale,51st_manor,1095,0,2015
1793,1793,72,51st_springdale,51st_manor,1110,0,2015
1794,1794,72,51st_springdale,51st_manor,1125,0,2015
1795,1795,74,51st_springdale,51st_manor,1140,0,2015
1796,1796,75,51st_springdale,51st_manor,1155,0,2015
1797,1797,75,51st_springdale,51st_manor,1170,0,2015
1798,1798,76,51st_springdale,51st_manor,1185,0,2015
1799,1799,75,51st_springdale,51st_manor,1200,0,2015
1800,1800,78,51st_springdale,51st_manor,1215,0,2015
1801,1801,71,51st_springdale,51st_manor,1230,0,2015
1802,1802,75,51st_springdale,51st_manor,1245,0,2015
1803,1803,75,51st_springdale,51st_manor,1260,0,2015
1804,1804,80,51st_springdale,51st_manor,1275,0,2015
1805,1805,85,51st_springdale,51st_manor,1290,0,2015
1806,1806,75,51st_springdale,51st_manor,1305,0,2015
1807,1807,74,51st_springdale,51st_manor,1320,0,2015
1808,1808,74,51st_springdale,51st_manor,1335,0,2015
1809,1809,73,51st_springdale,51st_manor,1350,0,2015
1810,1810,73,51st_springdale,51st_manor,1365,0,2015
1811,1811,73,51st_springdale,51st_manor,1380,0,2015
1812,1812,85,51st_springdale,51st_manor,1395,0,2015
1813,1813,81,51st_springdale,51st_manor,1410,0,2015
1814,1814,85,51st_springdale,51st_manor,1425,0,2015
1815,1815,83,51st_springdale,51st_manor,0,1,2015
1816,1816,80,51st_springdale,51st_manor,15,1,2015
1817,1817,77,51st_springdale,51st_manor,30,1,2015
1818,1818,72,51st_springdale,51st_manor,45,1,2015
1819,1819,71,51st_springdale,51st_manor,60,1,2015
1820,1820,74,51st_springdale,51st_manor,75,1,2015
1821,1821,73,51st_springdale,51st_manor,90,1,2015
1822,1822,77,51st_springdale,51st_manor,105,1,2015
1823,1823,69,51st_springdale,51st_manor,120,1,2015
1824,1824,80,51st_springdale,51st_manor,135,1,2015
1825,1825,73,51st_springdale,51st_manor,150,1,2015
1826,1826,72,51st_springdale,51st_manor,165,1,2015
1827,1827,70,51st_springdale,51st_manor,180,1,2015
1828,1828,69,51st_springdale,51st_manor,195,1,2015
1829,1829,78,51st_springdale,51st_manor,210,1,2015
1830,1830,78,51st_springdale,51st_manor,225,1,2015
1831,1831,65,51st_springdale,51st_manor,240,1,2015
1832,1832,76,51st_springdale,51st_manor,255,1,2015
1833,1833,107,51st_springdale,51st_manor,270,1,2015
1834,1834,86,51st_springdale,51st_manor,285,1,2015
1835,1835,78,51st_springdale,51st_manor,300,1,2015
1836,1836,71,51st_springdale,51st_manor,315,1,2015
1837,1837,71,51st_springdale,51st_manor,330,1,2015
1838,1838,64,51st_springdale,51st_manor,345,1,2015
1839,1839,62,51st_springdale,51st_manor,360,1,2015
1840,1840,65,51st_springdale,51st_manor,375,1,2015
1841,1841,82,51st_springdale,51st_manor,390,1,2015
1842,1842,72,51st_springdale,51st_manor,405,1,2015
1843,1843,58,51st_springdale,51st_manor,435,1,2015
1844,1844,74,51st_springdale,51st_manor,450,1,2015
1845,1845,131,51st_springdale,51st_manor,480,1,2015
1846,1846,62,51st_springdale,51st_manor,555,1,2015
1847,1847,52,51st_springdale,51st_manor,615,1,2015
1848,1848,111,51st_springdale,51st_manor,630,1,2015
1849,1849,77,51st_springdale,51st_manor,660,1,2015
1850,1850,82,51st_springdale,51st_manor,675,1,2015
1851,1851,66,51st_springdale,51st_manor,690,1,2015
1852,1852,88,51st_springdale,51st_manor,705,1,2015
1853,1853,71,51st_springdale,51st_manor,720,1,2015
1854,1854,87,51st_springdale,51st_manor,735,1,2015
1855,1855,72,51st_springdale,51st_manor,750,1,2015
1856,1856,77,51st_springdale,51st_manor,765,1,2015
1857,1857,69,51st_springdale,51st_manor,780,1,2015
1858,1858,73,51st_springdale,51st_manor,795,1,2015
1859,1859,73,51st_springdale,51st_manor,810,1,2015
1860,1860,71,51st_springdale,51st_manor,825,1,2015
1861,1861,73,51st_springdale,51st_manor,840,1,2015
1862,1862,74,51st_springdale,51st_manor,855,1,2015
1863,1863,73,51st_springdale,51st_manor,870,1,2015
1864,1864,74,51st_springdale,51st_manor,885,1,2015
1865,1865,70,51st_springdale,51st_manor,900,1,2015
1866,1866,79,51st_springdale,51st_manor,915,1,2015
1867,1867,74,51st_springdale,51st_manor,930,1,2015
1868,1868,76,51st_springdale,51st_manor,945,1,2015
1869,1869,78,51st_springdale,51st_manor,960,1,2015
1870,1870,76,51st_springdale,51st_manor,975,1,2015
1871,1871,66,51st_springdale,51st_manor,990,1,2015
1872,1872,77,51st_springdale,51st_manor,1005,1,2015
1873,1873,67,51st_springdale,51st_manor,1020,1,2015
1874,1874,79,51st_springdale,51st_manor,1035,1,2015
1875,1875,75,51st_springdale,51st_manor,1050,1,2015
1876,1876,72,51st_springdale,51st_manor,1065,1,2015
1877,1877,68,51st_springdale,51st_manor,1080,1,2015
1878,1878,77,51st_springdale,51st_manor,1095,1,2015
1879,1879,72,51st_springdale,51st_manor,1110,1,2015
1880,1880,76,51st_springdale,51st_manor,1125,1,2015
1881,1881,86,51st_springdale,51st_manor,1140,1,2015
1882,1882,78,51st_springdale,51st_manor,1155,1,2015
1883,1883,71,51st_springdale,51st_manor,1170,1,2015
1884,1884,75,51st_springdale,51st_manor,1185,1,2015
1885,1885,75,51st_springdale,51st_manor,1200,1,2015
1886,1886,75,51st_springdale,51st_manor,1215,1,2015
1887,1887,73,51st_springdale,51st_manor,1230,1,2015
1888,1888,73,51st_springdale,51st_manor,1245,1,2015
1889,1889,70,51st_springdale,51st_manor,1260,1,2015
1890,1890,75,51st_springdale,51st_manor,1275,1,2015
1891,1891,71,51st_springdale,51st_manor,1290,1,2015
1892,1892,74,51st_springdale,51st_manor,1305,1,2015
1893,1893,68,51st_springdale,51st_manor,1320,1,2015
1894,1894,73,51st_springdale,51st_manor,1335,1,2015
1895,1895,72,51st_springdale,51st_manor,1350,1,2015
1896,1896,77,51st_springdale,51st_manor,1365,1,2015
1897,1897,77,51st_springdale,51st_manor,1380,1,2015
1898,1898,81,51st_springdale,51st_manor,1395,1,2015
1899,1899,89,51st_springdale,51st_manor,1410,1,2015
1900,1900,87,51st_springdale,51st_manor,1425,1,2015
1901,1901,76,51st_springdale,51st_manor,0,2,2015
1902,1902,82,51st_springdale,51st_manor,15,2,2015
1903,1903,74,51st_springdale,51st_manor,30,2,2015
1904,1904,76,51st_springdale,51st_manor,45,2,2015
1905,1905,73,51st_springdale,51st_manor,60,2,2015
1906,1906,76,51st_springdale,51st_manor,75,2,2015
1907,1907,77,51st_springdale,51st_manor,90,2,2015
1908,1908,78,51st_springdale,51st_manor,105,2,2015
1909,1909,71,51st_springdale,51st_manor,120,2,2015
1910,1910,71,51st_springdale,51st_manor,135,2,2015
1911,1911,73,51st_springdale,51st_manor,150,2,2015
1912,1912,76,51st_springdale,51st_manor,165,2,2015
1913,1913,75,51st_springdale,51st_manor,180,2,2015
1914,1914,72,51st_springdale,51st_manor,195,2,2015
1915,1915,72,51st_springdale,51st_manor,210,2,2015
1916,1916,71,51st_springdale,51st_manor,225,2,2015
1917,1917,75,51st_springdale,51st_manor,240,2,2015
1918,1918,79,51st_springdale,51st_manor,255,2,2015
1919,1919,79,51st_springdale,51st_manor,270,2,2015
1920,1920,80,51st_springdale,51st_manor,285,2,2015
1921,1921,77,51st_springdale,51st_manor,300,2,2015
1922,1922,68,51st_springdale,51st_manor,315,2,2015
1923,1923,79,51st_springdale,51st_manor,330,2,2015
1924,1924,70,51st_springdale,51st_manor,345,2,2015
1925,1925,77,51st_springdale,51st_manor,360,2,2015
1926,1926,64,51st_springdale,51st_manor,375,2,2015
1927,1927,74,51st_springdale,51st_manor,390,2,2015
1928,1928,89,51st_springdale,51st_manor,405,2,2015
1929,1929,82,51st_springdale,51st_manor,420,2,2015
1930,1930,85,51st_springdale,51st_manor,525,2,2015
1931,1931,126,51st_springdale,51st_manor,615,2,2015
1932,1932,60,51st_springdale,51st_manor,675,2,2015
1933,1933,65,51st_springdale,51st_manor,690,2,2015
1934,1934,88,51st_springdale,51st_manor,705,2,2015
1935,1935,83,51st_springdale,51st_manor,720,2,2015
1936,1936,81,51st_springdale,51st_manor,735,2,2015
1937,1937,91,51st_springdale,51st_manor,750,2,2015
1938,1938,72,51st_springdale,51st_manor,765,2,2015
1939,1939,75,51st_springdale,51st_manor,780,2,2015
1940,1940,73,51st_springdale,51st_manor,795,2,2015
1941,1941,75,51st_springdale,51st_manor,810,2,2015
1942,1942,83,51st_springdale,51st_manor,825,2,2015
1943,1943,72,51st_springdale,51st_manor,840,2,2015
1944,1944,74,51st_springdale,51st_manor,855,2,2015
1945,1945,71,51st_springdale,51st_manor,870,2,2015
1946,1946,70,51st_springdale,51st_manor,885,2,2015
1947,1947,71,51st_springdale,51st_manor,900,2,2015
1948,1948,68,51st_springdale,51st_manor,915,2,2015
1949,1949,69,51st_springdale,51st_manor,930,2,2015
1950,1950,70,51st_springdale,51st_manor,945,2,2015
1951,1951,70,51st_springdale,51st_manor,960,2,2015
1952,1952,73,51st_springdale,51st_manor,975,2,2015
1953,1953,72,51st_springdale,51st_manor,990,2,2015
1954,1954,74,51st_springdale,51st_manor,1005,2,2015
1955,1955,72,51st_springdale,51st_manor,1020,2,2015
1956,1956,77,51st_springdale,51st_manor,1035,2,2015
1957,1957,75,51st_springdale,51st_manor,1050,2,2015
1958,1958,75,51st_springdale,51st_manor,1065,2,2015
1959,1959,73,51st_springdale,51st_manor,1080,2,2015
1960,1960,73,51st_springdale,51st_manor,1095,2,2015
1961,1961,72,51st_springdale,51st_manor,1110,2,2015
1962,1962,76,51st_springdale,51st_manor,1125,2,2015
1963,1963,74,51st_springdale,51st_manor,1140,2,2015
1964,1964,73,51st_springdale,51st_manor,1155,2,2015
1965,1965,72,51st_springdale,51st_manor,1170,2,2015
1966,1966,69,51st_springdale,51st_manor,1185,2,2015
1967,1967,74,51st_springdale,51st_manor,1200,2,2015
1968,1968,77,51st_springdale,51st_manor,1215,2,2015
1969,1969,74,51st_springdale,51st_manor,1230,2,2015
1970,1970,75,51st_springdale,51st_manor,1245,2,2015
1971,1971,73,51st_springdale,51st_manor,1260,2,2015
1972,1972,74,51st_springdale,51st_manor,1275,2,2015
1973,1973,76,51st_springdale,51st_manor,1290,2,2015
1974,1974,69,51st_springdale,51st_manor,1305,2,2015
1975,1975,76,51st_springdale,51st_manor,1320,2,2015
1976,1976,77,51st_springdale,51st_manor,1335,2,2015
1977,1977,77,51st_springdale,51st_manor,1350,2,2015
1978,1978,78,51st_springdale,51st_manor,1365,2,2015
1979,1979,75,51st_springdale,51st_manor,1380,2,2015
1980,1980,102,51st_springdale,51st_manor,1395,2,2015
1981,1981,78,51st_springdale,51st_manor,1410,2,2015
1982,1982,74,51st_springdale,51st_manor,1425,2,2015
1983,1983,83,51st_springdale,51st_manor,0,3,2015
1984,1984,79,51st_springdale,51st_manor,15,3,2015
1985,1985,85,51st_springdale,51st_manor,30,3,2015
1986,1986,76,51st_springdale,51st_manor,45,3,2015
1987,1987,73,51st_springdale,51st_manor,60,3,2015
1988,1988,74,51st_springdale,51st_manor,75,3,2015
1989,1989,83,51st_springdale,51st_manor,90,3,2015
1990,1990,75,51st_springdale,51st_manor,105,3,2015
1991,1991,76,51st_springdale,51st_manor,120,3,2015
1992,1992,76,51st_springdale,51st_manor,135,3,2015
1993,1993,80,51st_springdale,51st_manor,150,3,2015
1994,1994,79,51st_springdale,51st_manor,165,3,2015
1995,1995,71,51st_springdale,51st_manor,180,3,2015
1996,1996,72,51st_springdale,51st_manor,195,3,2015
1997,1997,79,51st_springdale,51st_manor,210,3,2015
1998,1998,75,51st_springdale,51st_manor,225,3,2015
1999,1999,75,51st_springdale,51st_manor,240,3,2015
2000,2000,87,51st_springdale,51st_manor,255,3,2015
2001,2001,68,51st_springdale,51st_manor,270,3,2015
2002,2002,67,51st_springdale,51st_manor,285,3,2015
2003,2003,68,51st_springdale,51st_manor,300,3,2015
2004,2004,75,51st_springdale,51st_manor,315,3,2015
2005,2005,74,51st_springdale,51st_manor,330,3,2015
2006,2006,81,51st_springdale,51st_manor,345,3,2015
2007,2007,78,51st_springdale,51st_manor,360,3,2015
2008,2008,74,51st_springdale,51st_manor,375,3,2015
2009,2009,77,51st_springdale,51st_manor,390,3,2015
2010,2010,73,51st_springdale,51st_manor,405,3,2015
2011,2011,87,51st_springdale,51st_manor,435,3,2015
2012,2012,92,51st_springdale,51st_manor,450,3,2015
2013,2013,71,51st_springdale,51st_manor,465,3,2015
2014,2014,87,51st_springdale,51st_manor,495,3,2015
2015,2015,64,51st_springdale,51st_manor,525,3,2015
2016,2016,62,51st_springdale,51st_manor,540,3,2015
2017,2017,58,51st_springdale,51st_manor,615,3,2015
2018,2018,56,51st_springdale,51st_manor,675,3,2015
2019,2019,74,51st_springdale,51st_manor,690,3,2015
2020,2020,100,51st_springdale,51st_manor,705,3,2015
2021,2021,88,51st_springdale,51st_manor,720,3,2015
2022,2022,84,51st_springdale,51st_manor,735,3,2015
2023,2023,74,51st_springdale,51st_manor,750,3,2015
2024,2024,67,51st_springdale,51st_manor,765,3,2015
2025,2025,67,51st_springdale,51st_manor,780,3,2015
2026,2026,57,51st_springdale,51st_manor,795,3,2015
2027,2027,67,51st_springdale,51st_manor,810,3,2015
2028,2028,71,51st_springdale,51st_manor,825,3,2015
2029,2029,67,51st_springdale,51st_manor,840,3,2015
2030,2030,67,51st_springdale,51st_manor,855,3,2015
2031,2031,68,51st_springdale,51st_manor,870,3,2015
2032,2032,72,51st_springdale,51st_manor,885,3,2015
2033,2033,65,51st_springdale,51st_manor,900,3,2015
2034,2034,74,51st_springdale,51st_manor,915,3,2015
2035,2035,71,51st_springdale,51st_manor,930,3,2015
2036,2036,70,51st_springdale,51st_manor,945,3,2015
2037,2037,77,51st_springdale,51st_manor,960,3,2015
2038,2038,73,51st_springdale,51st_manor,975,3,2015
2039,2039,69,51st_springdale,51st_manor,990,3,2015
2040,2040,82,51st_springdale,51st_manor,1005,3,2015
2041,2041,75,51st_springdale,51st_manor,1020,3,2015
2042,2042,78,51st_springdale,51st_manor,1035,3,2015
2043,2043,68,51st_springdale,51st_manor,1050,3,2015
2044,2044,71,51st_springdale,51st_manor,1065,3,2015
2045,2045,70,51st_springdale,51st_manor,1080,3,2015
2046,2046,72,51st_springdale,51st_manor,1095,3,2015
2047,2047,72,51st_springdale,51st_manor,1110,3,2015
2048,2048,77,51st_springdale,51st_manor,1125,3,2015
2049,2049,72,51st_springdale,51st_manor,1140,3,2015
2050,2050,75,51st_springdale,51st_manor,1155,3,2015
2051,2051,73,51st_springdale,51st_manor,1170,3,2015
2052,2052,69,51st_springdale,51st_manor,1185,3,2015
2053,2053,74,51st_springdale,51st_manor,1200,3,2015
2054,2054,73,51st_springdale,51st_manor,1215,3,2015
2055,2055,79,51st_springdale,51st_manor,1230,3,2015
2056,2056,77,51st_springdale,51st_manor,1245,3,2015
2057,2057,74,51st_springdale,51st_manor,1260,3,2015
2058,2058,76,51st_springdale,51st_manor,1275,3,2015
2059,2059,81,51st_springdale,51st_manor,1290,3,2015
2060,2060,81,51st_springdale,51st_manor,1305,3,2015
2061,2061,79,51st_springdale,51st_manor,1320,3,2015
2062,2062,73,51st_springdale,51st_manor,1335,3,2015
2063,2063,73,51st_springdale,51st_manor,1350,3,2015
2064,2064,74,51st_springdale,51st_manor,1365,3,2015
2065,2065,74,51st_springdale,51st_manor,1380,3,2015
2066,2066,81,51st_springdale,51st_manor,1395,3,2015
2067,2067,78,51st_springdale,51st_manor,1410,3,2015
2068,2068,83,51st_springdale,51st_manor,1425,3,2015
2069,2069,80,51st_springdale,51st_manor,0,4,2015
2070,2070,80,51st_springdale,51st_manor,15,4,2015
2071,2071,80,51st_springdale,51st_manor,30,4,2015
2072,2072,77,51st_springdale,51st_manor,45,4,2015
2073,2073,72,51st_springdale,51st_manor,60,4,2015
2074,2074,69,51st_springdale,51st_manor,75,4,2015
2075,2075,77,51st_springdale,51st_manor,90,4,2015
2076,2076,80,51st_springdale,51st_manor,105,4,2015
2077,2077,76,51st_springdale,51st_manor,120,4,2015
2078,2078,76,51st_springdale,51st_manor,135,4,2015
2079,2079,71,51st_springdale,51st_manor,150,4,2015
2080,2080,79,51st_springdale,51st_manor,165,4,2015
2081,2081,80,51st_springdale,51st_manor,180,4,2015
2082,2082,80,51st_springdale,51st_manor,195,4,2015
2083,2083,73,51st_springdale,51st_manor,210,4,2015
2084,2084,75,51st_springdale,51st_manor,225,4,2015
2085,2085,74,51st_springdale,51st_manor,240,4,2015
2086,2086,72,51st_springdale,51st_manor,255,4,2015
2087,2087,81,51st_springdale,51st_manor,270,4,2015
2088,2088,74,51st_springdale,51st_manor,285,4,2015
2089,2089,74,51st_springdale,51st_manor,300,4,2015
2090,2090,76,51st_springdale,51st_manor,315,4,2015
2091,2091,83,51st_springdale,51st_manor,330,4,2015
2092,2092,68,51st_springdale,51st_manor,345,4,2015
2093,2093,75,51st_springdale,51st_manor,360,4,2015
2094,2094,69,51st_springdale,51st_manor,375,4,2015
2095,2095,74,51st_springdale,51st_manor,390,4,2015
2096,2096,71,51st_springdale,51st_manor,405,4,2015
2097,2097,67,51st_springdale,51st_manor,420,4,2015
2098,2098,84,51st_springdale,51st_manor,435,4,2015
2099,2099,66,51st_springdale,51st_manor,450,4,2015
2100,2100,72,51st_springdale,51st_manor,465,4,2015
2101,2101,80,51st_springdale,51st_manor,495,4,2015
2102,2102,57,51st_springdale,51st_manor,600,4,2015
2103,2103,102,51st_springdale,51st_manor,630,4,2015
2104,2104,77,51st_springdale,51st_manor,690,4,2015
2105,2105,87,51st_springdale,51st_manor,705,4,2015
2106,2106,88,51st_springdale,51st_manor,720,4,2015
2107,2107,77,51st_springdale,51st_manor,735,4,2015
2108,2108,76,51st_springdale,51st_manor,750,4,2015
2109,2109,74,51st_springdale,51st_manor,765,4,2015
2110,2110,65,51st_springdale,51st_manor,780,4,2015
2111,2111,71,51st_springdale,51st_manor,795,4,2015
2112,2112,75,51st_springdale,51st_manor,810,4,2015
2113,2113,70,51st_springdale,51st_manor,825,4,2015
2114,2114,69,51st_springdale,51st_manor,840,4,2015
2115,2115,68,51st_springdale,51st_manor,855,4,2015
2116,2116,68,51st_springdale,51st_manor,870,4,2015
2117,2117,66,51st_springdale,51st_manor,885,4,2015
2118,2118,67,51st_springdale,51st_manor,900,4,2015
2119,2119,65,51st_springdale,51st_manor,915,4,2015
2120,2120,68,51st_springdale,51st_manor,930,4,2015
2121,2121,69,51st_springdale,51st_manor,945,4,2015
2122,2122,73,51st_springdale,51st_manor,960,4,2015
2123,2123,79,51st_springdale,51st_manor,975,4,2015
2124,2124,76,51st_springdale,51st_manor,990,4,2015
2125,2125,76,51st_springdale,51st_manor,1005,4,2015
2126,2126,80,51st_springdale,51st_manor,1020,4,2015
2127,2127,73,51st_springdale,51st_manor,1035,4,2015
2128,2128,69,51st_springdale,51st_manor,1050,4,2015
2129,2129,69,51st_springdale,51st_manor,1065,4,2015
2130,2130,69,51st_springdale,51st_manor,1080,4,2015
2131,2131,71,51st_springdale,51st_manor,1095,4,2015
2132,2132,67,51st_springdale,51st_manor,1110,4,2015
2133,2133,68,51st_springdale,51st_manor,1125,4,2015
2134,2134,69,51st_springdale,51st_manor,1140,4,2015
2135,2135,66,51st_springdale,51st_manor,1155,4,2015
2136,2136,68,51st_springdale,51st_manor,1170,4,2015
2137,2137,72,51st_springdale,51st_manor,1185,4,2015
2138,2138,71,51st_springdale,51st_manor,1200,4,2015
2139,2139,70,51st_springdale,51st_manor,1215,4,2015
2140,2140,67,51st_springdale,51st_manor,1230,4,2015
2141,2141,70,51st_springdale,51st_manor,1245,4,2015
2142,2142,70,51st_springdale,51st_manor,1260,4,2015
2143,2143,73,51st_springdale,51st_manor,1275,4,2015
2144,2144,71,51st_springdale,51st_manor,1290,4,2015
2145,2145,80,51st_springdale,51st_manor,1305,4,2015
2146,2146,70,51st_springdale,51st_manor,1320,4,2015
2147,2147,78,51st_springdale,51st_manor,1335,4,2015
2148,2148,74,51st_springdale,51st_manor,1350,4,2015
2149,2149,75,51st_springdale,51st_manor,1365,4,2015
2150,2150,73,51st_springdale,51st_manor,1380,4,2015
2151,2151,74,51st_springdale,51st_manor,1395,4,2015
2152,2152,85,51st_springdale,51st_manor,1410,4,2015
2153,2153,77,51st_springdale,51st_manor,1425,4,2015
2154,2154,77,51st_springdale,51st_manor,0,5,2015
2155,2155,73,51st_springdale,51st_manor,15,5,2015
2156,2156,79,51st_springdale,51st_manor,30,5,2015
2157,2157,76,51st_springdale,51st_manor,45,5,2015
2158,2158,84,51st_springdale,51st_manor,60,5,2015
2159,2159,71,51st_springdale,51st_manor,75,5,2015
2160,2160,78,51st_springdale,51st_manor,90,5,2015
2161,2161,71,51st_springdale,51st_manor,105,5,2015
2162,2162,77,51st_springdale,51st_manor,120,5,2015
2163,2163,79,51st_springdale,51st_manor,135,5,2015
2164,2164,81,51st_springdale,51st_manor,150,5,2015
2165,2165,80,51st_springdale,51st_manor,165,5,2015
2166,2166,74,51st_springdale,51st_manor,180,5,2015
2167,2167,72,51st_springdale,51st_manor,195,5,2015
2168,2168,74,51st_springdale,51st_manor,210,5,2015
2169,2169,72,51st_springdale,51st_manor,225,5,2015
2170,2170,73,51st_springdale,51st_manor,240,5,2015
2171,2171,71,51st_springdale,51st_manor,255,5,2015
2172,2172,85,51st_springdale,51st_manor,270,5,2015
2173,2173,77,51st_springdale,51st_manor,285,5,2015
2174,2174,74,51st_springdale,51st_manor,300,5,2015
2175,2175,74,51st_springdale,51st_manor,315,5,2015
2176,2176,75,51st_springdale,51st_manor,330,5,2015
2177,2177,86,51st_springdale,51st_manor,345,5,2015
2178,2178,63,51st_springdale,51st_manor,360,5,2015
2179,2179,70,51st_springdale,51st_manor,375,5,2015
2180,2180,74,51st_springdale,51st_manor,390,5,2015
2181,2181,81,51st_springdale,51st_manor,405,5,2015
2182,2182,64,51st_springdale,51st_manor,420,5,2015
2183,2183,57,51st_springdale,51st_manor,435,5,2015
2184,2184,77,51st_springdale,51st_manor,450,5,2015
2185,2185,70,51st_springdale,51st_manor,480,5,2015
2186,2186,67,51st_springdale,51st_manor,495,5,2015
2187,2187,83,51st_springdale,51st_manor,510,5,2015
2188,2188,76,51st_springdale,51st_manor,525,5,2015
2189,2189,79,51st_springdale,51st_manor,555,5,2015
2190,2190,69,51st_springdale,51st_manor,570,5,2015
2191,2191,70,51st_springdale,51st_manor,585,5,2015
2192,2192,86,51st_springdale,51st_manor,600,5,2015
2193,2193,92,51st_springdale,51st_manor,705,5,2015
2194,2194,72,51st_springdale,51st_manor,720,5,2015
2195,2195,67,51st_springdale,51st_manor,735,5,2015
2196,2196,71,51st_springdale,51st_manor,750,5,2015
2197,2197,69,51st_springdale,51st_manor,765,5,2015
2198,2198,87,51st_springdale,51st_manor,780,5,2015
2199,2199,52,51st_springdale,51st_manor,795,5,2015
2200,2200,74,51st_springdale,51st_manor,810,5,2015
2201,2201,80,51st_springdale,51st_manor,825,5,2015
2202,2202,81,51st_springdale,51st_manor,840,5,2015
2203,2203,86,51st_springdale,51st_manor,855,5,2015
2204,2204,87,51st_springdale,51st_manor,870,5,2015
2205,2205,75,51st_springdale,51st_manor,885,5,2015
2206,2206,82,51st_springdale,51st_manor,900,5,2015
2207,2207,69,51st_springdale,51st_manor,915,5,2015
2208,2208,72,51st_springdale,51st_manor,930,5,2015
2209,2209,69,51st_springdale,51st_manor,945,5,2015
2210,2210,73,51st_springdale,51st_manor,960,5,2015
2211,2211,73,51st_springdale,51st_manor,975,5,2015
2212,2212,71,51st_springdale,51st_manor,990,5,2015
2213,2213,67,51st_springdale,51st_manor,1005,5,2015
2214,2214,77,51st_springdale,51st_manor,1020,5,2015
2215,2215,67,51st_springdale,51st_manor,1035,5,2015
2216,2216,74,51st_springdale,51st_manor,1050,5,2015
2217,2217,71,51st_springdale,51st_manor,1065,5,2015
2218,2218,67,51st_springdale,51st_manor,1080,5,2015
2219,2219,71,51st_springdale,51st_manor,1095,5,2015
2220,2220,74,51st_springdale,51st_manor,1110,5,2015
2221,2221,71,51st_springdale,51st_manor,1125,5,2015
2222,2222,70,51st_springdale,51st_manor,1140,5,2015
2223,2223,75,51st_springdale,51st_manor,1155,5,2015
