"All crash data available using this tool represents reportable data collected from Texas Peace Officer's Crash Reports (CR-3) received and processed by the Texas Department of Transportation (Department) as of 07/11/2018. The Department makes no warranty, representation or guaranty as to the content, accuracy, timeliness or completeness of any of the information provided as a result of your query. Any opinions and conclusions resulting from analysis performed on the crash data must be represented as your own and not those of the State of Texas or the Department. "

"Query Result Counts:"
"Your query returned a total of 1,799 Crashes containing 3,238 Units and 4,141 Persons"

"Query Filters:"
"Crash Year Is In 2015 or 2016 or 2017"
"City Is Equal To Austin"

"Managed Filters:"
"Speed Related Crashes"

"Crash ID","Crash Severity","Crash Time","Crash Year","Day of Week","Latitude","Longitude","Street Name","Street Number"
"14372520","Not Injured","1638","2015","Friday","30.28383436","-97.75114319","W MARTIN LUTHER KING JR BLVD","1316"
"14350965","Not Injured","0014","2015","Saturday","30.36725143","-97.74049579","STECK AVE","3400"
"14366166","Unknown","1211","2015","Saturday","30.42569164","-97.6712836","IH0035","NO DATA"
"14343348","Incapacitating Injury","2125","2015","Sunday","30.2621245","-97.80894853","WALSH TARLTON LN","2280"
"14351461","Non-Incapacitating Injury","0225","2015","Sunday","30.29208984","-97.74121948","GUADALUPE ST","2702"
"14351508","Unknown","2120","2015","Sunday","30.29605917","-97.63800055","LOYOLA LN","NO DATA"
"14395975","Not Injured","0114","2015","Sunday","30.39277066","-97.65318716","FM0734","NO DATA"
"14341897","Killed","1539","2015","Monday","30.1739348","-97.80583245","W SLAUGHTER LN","815"
"14341898","Possible Injury","1806","2015","Monday","30.28109394","-97.70304378","SL0111","1800"
"14355793","Not Injured","1820","2015","Monday","30.1835748","-97.74927247","CREEK BEND DR","4806"
"14343496","Possible Injury","1845","2015","Tuesday","30.31873477","-97.73087246","N LAMAR BLVD","5100"
"14366168","Not Injured","1704","2015","Tuesday","30.26713478","-97.77086246","STRATFORD DR","2202"
"14344921","Non-Incapacitating Injury","2148","2015","Wednesday","30.1944379","-97.74973451","PALO BLANCO LN","5525"
"14347468","Possible Injury","0834","2015","Wednesday","30.42720914","-97.70191689","SL0001","NO DATA"
"14347499","Non-Incapacitating Injury","0419","2015","Thursday","30.39195527","-97.74617559","US0183","NO DATA"
"14351709","Non-Incapacitating Injury","0722","2015","Saturday","30.19450479","-97.6234525","TX 130 TOLL","NO DATA"
"14359828","Not Injured","1937","2015","Saturday","30.2335737","-97.72354275","S PLEASANT VALLEY RD","NO DATA"
"14360461","Killed","0412","2015","Saturday","30.31410284","-97.756698","SL0001","NO DATA"
"14360463","Non-Incapacitating Injury","0039","2015","Saturday","30.38289029","-97.73635843","SL0001","NO DATA"
"14360491","Non-Incapacitating Injury","1524","2015","Saturday","30.34584156","-97.78497382","RM2222","4857"
"14351795","Not Injured","0707","2015","Sunday","30.34044606","-97.69931712","IH0035","NO DATA"
"14351860","Possible Injury","0214","2015","Sunday","30.11397501","-97.80642049","IH0035","NO DATA"
"14360524","Non-Incapacitating Injury","0213","2015","Sunday","30.26526478","-97.74385246","CONGRESS AVE","299"
"14351877","Not Injured","0651","2015","Monday","30.19464546","-97.87023861","SL0001","NO DATA"
"14364016","Not Injured","1637","2015","Tuesday","30.22752479","-97.69850248","VARGAS RD","1501"
"14380878","Unknown","1301","2015","Tuesday","30.33476757","-97.69134283","US0183","NO DATA"
"14403053","Possible Injury","0002","2015","Tuesday","30.25030883","-97.68611059","US0183","NO DATA"
"14360674","Possible Injury","0811","2015","Wednesday","30.3020558","-97.6966451","E 51ST ST","1840"
"14372689","Not Injured","1136","2015","Wednesday","30.21269221","-97.66394207","HOTEL DR","9544"
"14408636","Non-Incapacitating Injury","2152","2015","Wednesday","30.22022058","-97.83651199","SL0001","NO DATA"
"14363931","Unknown","0244","2015","Saturday","30.26784478","-97.70754246","WEBBERVILLE RD","3199"
"14364018","Unknown","0346","2015","Saturday","30.20612137","-97.68323884","US0183","3017"
"14372896","Not Injured","1752","2015","Saturday","30.1721748","-97.81695245","GENOA DR","1401"
"14376075","Possible Injury","2220","2015","Saturday","30.36478089","-97.69605497","N LAMAR BLVD","9500"
"14364143","Unknown","0234","2015","Sunday","30.30348333","-97.71422856","IH0035","NO DATA"
"14369916","Possible Injury","1844","2015","Wednesday","30.47693474","-97.80724244","S LAKELINE BLVD","NO DATA"
"14373090","Not Injured","1335","2015","Wednesday","30.27249478","-97.67330248","BLUESTEIN DR","3601"
"14373140","Non-Incapacitating Injury","1120","2015","Thursday","30.33304152","-97.68757668","US0183","NO DATA"
"14373199","Non-Incapacitating Injury","1147","2015","Friday","30.37765827","-97.79626433","BEAUFORD DR","7060"
"14376267","Non-Incapacitating Injury","1431","2015","Friday","30.32584668","-97.72639296","N LAMAR BLVD","NO DATA"
"14384027","Not Injured","2100","2015","Saturday","30.41863796","-97.85990883","WILSON PARKE AVE","12206"
"14384029","Possible Injury","2135","2015","Saturday","30.2984906","-97.71737251","IH0035","NO DATA"
"14376941","Not Injured","0956","2015","Monday","30.30822598","-97.6525484","CRYSTALBROOK DR","7100"
"14376942","Non-Incapacitating Injury","1230","2015","Monday","30.28542281","-97.68549816","FM0969","4400"
"14378487","Incapacitating Injury","1725","2015","Monday","No Data","No Data","E SLAUGHTER LN","NO DATA"
"14381139","Non-Incapacitating Injury","1616","2015","Tuesday","30.2619549","-97.68562271","MAHAN DR","1102"
"14385411","Not Injured","0943","2015","Tuesday","30.30581282","-97.74448211","W 38TH ST","1124"
"14396454","Possible Injury","1934","2015","Tuesday","30.28627477","-97.70637247","MANOR RD","NO DATA"
"14392803","Not Injured","1940","2015","Friday","30.40044624","-97.74585562","US0183","NO DATA"
"14394344","Unknown","0300","2015","Saturday","30.19158934","-97.75270727","DOVE DR","2486"
"14394345","Non-Incapacitating Injury","0300","2015","Saturday","30.18833701","-97.74903244","TURNSTONE DR","4600"
"14483467","Not Injured","0107","2015","Saturday","30.24704615","-97.69107645","LEVANDER LOOP","6106"
"14393899","Incapacitating Injury","0101","2015","Sunday","30.35928966","-97.68738036","IH0035","NO DATA"
"14393901","Non-Incapacitating Injury","0514","2015","Sunday","30.35335685","-97.71493545","RESEARCH BLVD","NO DATA"
"14403076","Unknown","0300","2015","Monday","30.34798964","-97.71229122","SL0275","NO DATA"
"14403094","Possible Injury","0255","2015","Monday","30.40411898","-97.72650436","SL0001","NO DATA"
"14414681","Not Injured","0330","2015","Monday","30.30749595","-97.71164176","IH0035","NO DATA"
"14403191","Not Injured","1659","2015","Friday","30.3048351","-97.66077488","US0183","NO DATA"
"14410743","Possible Injury","1200","2015","Friday","30.35429476","-97.75510246","FAR WEST BLVD","NO DATA"
"14735703","Non-Incapacitating Injury","1000","2015","Friday","30.25198705","-97.71327736","N PLEASANT VALLEY RD","91"
"14403235","Unknown","0427","2015","Saturday","30.21717687","-97.85094021","CONVICT HILL RD","4846"
"14403426","Non-Incapacitating Injury","2354","2015","Saturday","30.42503647","-97.67140769","IH0035","NO DATA"
"14403491","Unknown","0301","2015","Sunday","30.18513479","-97.80433245","PALACE PKWY","8200"
"14403495","Non-Incapacitating Injury","0950","2015","Sunday","30.30779477","-97.67852248","MANOR RD","6101"
"14428630","Possible Injury","0321","2015","Sunday","30.38724635","-97.67274545","IH0035","NO DATA"
"14560950","Unknown","0625","2015","Monday","30.36051301","-97.68660777","IH0035","NO DATA"
"14408889","Non-Incapacitating Injury","1354","2015","Tuesday","30.24361875","-97.7823153","SL0343","2899"
"14452963","Possible Injury","2202","2015","Tuesday","30.29574284","-97.75896341","SL0001","NO DATA"
"14408910","Killed","0835","2015","Wednesday","30.27677656","-97.76949009","SL0001","NO DATA"
"14418339","Possible Injury","2230","2015","Wednesday","30.38730476","-97.76773245","BLUFFSTONE LN","5400"
"14410470","Not Injured","1512","2015","Thursday","30.22851988","-97.70705942","GROVE BLVD","NO DATA"
"14431783","Possible Injury","1253","2015","Friday","30.27974125","-97.72930491","IH0035","NO DATA"
"14415301","Unknown","2314","2015","Sunday","30.31250506","-97.69479262","NORTHRIDGE DR","1592"
"14428669","Non-Incapacitating Injury","1113","2015","Monday","30.30192121","-97.71523444","IH0035","NO DATA"
"14418888","Possible Injury","1643","2015","Tuesday","30.39484475","-97.75470245","GREAT HILLS TRL","9600"
"14423508","Non-Incapacitating Injury","0240","2015","Tuesday","30.26564009","-97.73468995","IH0035","NO DATA"
"14441719","Not Injured","0825","2015","Tuesday","30.2817001","-97.70924491","E MARTIN LUTHER KING JR BLVD","2902"
"14483484","Not Injured","2048","2015","Tuesday","No Data","No Data","IH0290","NO DATA"
"14423538","Possible Injury","0618","2015","Wednesday","30.35812857","-97.68810788","IH0035","NO DATA"
"14423612","Not Injured","1737","2015","Thursday","30.22827872","-97.74441933","IH0035","2775"
"14426588","Non-Incapacitating Injury","1709","2015","Friday","30.3261267","-97.77464301","MOUNT BONNELL RD","4381"
"14426804","Possible Injury","1818","2015","Saturday","30.34360926","-97.69655008","RUTHERFORD LN","730"
"14432047","Non-Incapacitating Injury","0524","2015","Saturday","30.34188988","-97.78265795","RM2222","4766"
"14432048","Not Injured","1006","2015","Saturday","30.28080094","-97.74070976","LAVACA ST","NO DATA"
"14432133","Possible Injury","1750","2015","Tuesday","30.25114949","-97.74081988","E RIVERSIDE DR","NO DATA"
"14433595","Not Injured","1426","2015","Tuesday","30.36343996","-97.69785818","W RUNDBERG LN","NO DATA"
"14439984","Non-Incapacitating Injury","2214","2015","Tuesday","30.39974241","-97.67370371","IH0035","NO DATA"
"14441973","Not Injured","1843","2015","Tuesday","30.30784477","-97.74142246","N LAMAR BLVD","4001"
"14441974","Not Injured","1421","2015","Tuesday","30.43879194","-97.69880733","SL0001","NO DATA"
"14667269","Not Injured","2136","2015","Tuesday","No Data","No Data","SL0360","NO DATA"
"14433807","Non-Incapacitating Injury","1234","2015","Wednesday","30.47444307","-97.77602337","SH0045","NO DATA"
